,Address,Category,Latitude,Longitude,Name,Neighborhood
2,,Park,40.40155349680196,-3.6825658653061906,WC de Perros,Pacífico
0,Cavanilles 20,Athletics & Sports,40.40640925860655,-3.6770966649055477,CrossFit Ypsilon,Pacífico
1,"Avda. del Mediterráneo, 11",Athletics & Sports,40.407525033620665,-3.671754287960231,Gym Narvaez II,Pacífico
2,C/Juan de Urbieta 5,Athletics & Sports,40.40390028979764,-3.678109811193597,Retiro Sport Fitness,Pacífico
3,"Avenida del Mediterráneo, 10",Athletics & Sports,40.40709767721122,-3.6793810879263322,Healthy Fitness,Pacífico
4,,Athletics & Sports,40.405327542310715,-3.675534252451645,Running Trail Retiro,Pacífico
5,,Athletics & Sports,40.406179,-3.681021,Snap Fitness,Pacífico
6,"Avenida Ciudad De Barcelona, 140",Athletics & Sports,40.40322293830854,-3.6792732041673433,Centro Supera 24h,Pacífico
7,"C/ Menéndez Pelayo, 85",Athletics & Sports,40.40949,-3.677531,Zenkai,Pacífico
8,,Athletics & Sports,40.405247,-3.680316,Imagen Concept,Pacífico
9,"Calle Doctor Esquerdo, 219",Athletics & Sports,40.401350710684106,-3.6741106669109342,Basic Fit Pacífico,Pacífico
10,"Plaza de los Reyes Magos, 12",Athletics & Sports,40.409087017022934,-3.67639961220421,Anytime Fitness Retiro,Pacífico
11,"Av. Ciudad de Barcelona, 162",Athletics & Sports,40.40129807435989,-3.6776377178351773,Centro Deportivo Municipal Daoiz y Velarde,Pacífico
12,"C/ Fuenterrabia,5",Athletics & Sports,40.4062196229116,-3.6824852641374153,Retiro Sur,Pacífico
13,Calle de Téllez 3,Athletics & Sports,40.40349560717311,-3.681377122432917,Gimnasio Atlas,Pacífico
14,Luis Mitjans 17,Athletics & Sports,40.40476876742393,-3.680163642926633,The Cube Playground,Pacífico
15,Plaza del Niño Jesus 5,Athletics & Sports,40.41098482263996,-3.6756294245233136,Tigers Running Club,Pacífico
16,"León Gil De Palacio, 3",Athletics & Sports,40.40280408625988,-3.679069059882058,Gimnasio Kong In,Pacífico
17,Granada,Athletics & Sports,40.403605,-3.675338,Pons's Gym,Pacífico
18,Calle Amado Nervo 4,Athletics & Sports,40.40993,-3.676216,Runners Club Retiro,Pacífico
19,,Athletics & Sports,40.405945176820296,-3.672982422105582,Dave's Gym,Pacífico
20,,Athletics & Sports,40.410176,-3.68258,Thai Boxing de Retiro,Pacífico
21,Calle De Andalucia 6,Athletics & Sports,40.401866,-3.672818,5 Hearts Crossfit,Pacífico
22,Amado Nervo 5,Athletics & Sports,40.409955,-3.6759,Central MASL Dojo Ki-Full Katai,Pacífico
0,C/ Gutemberg,School,40.40610702125843,-3.6805103483833634,Colegio Sagrado Corazón de Jesús,Pacífico
1,Calle Granada,School,40.40449142456055,-3.6782305240631104,Guarderia Imagen,Pacífico
2,"Calle Poeta Esteban Villegas, s/n",School,40.407893,-3.681306,Colegio Retiro,Pacífico
3,Luis Mitjans 29,School,40.40261834039305,-3.6773653216928235,Guarderia Chiquitin,Pacífico
4,C/ Fuenterrabia 15,School,40.406465,-3.681375,C.E.I.P. San Isidoro,Pacífico
5,,School,40.40811538696289,-3.6727943420410156,Colegio Santa Elizabeth,Pacífico
6,Travesía Téllez 2,School,40.4026385,-3.680855899999983,SYLVAN,Pacífico
7,,School,40.40860962361669,-3.6724995430291334,Guardería Andal,Pacífico
8,Comercio 5,School,40.402097060698104,-3.680163642926633,Premier Academy,Pacífico
0,"Plaza Mariano de Cavia, 1",Bank,40.407602015734575,-3.679625988006592,Banco Santander,Pacífico
1,Mariano de Cavia,Bank,40.407326,-3.679018,Bankia,Pacífico
2,"Menendez Pelayo, 95",Bank,40.4068858,-3.6791833,BBVA Oficina,Pacífico
3,Av. Ciudad de Barcelona 59,Bank,40.40220584667686,-3.6762571334838867,Bankia,Pacífico
4,"Av. Mediterráneo, 22",Bank,40.407352087546194,-3.6750376327465912,Banco Sabadell Atlántico,Pacífico
5,"Av. Mediterraneo, 24",Bank,40.407146,-3.673434,BBVA Oficina,Pacífico
6,,Bank,40.406983,-3.67415,Barclays,Pacífico
7,"MEDITERRANEO, 15",Bank,40.40746,-3.67582,Liberbank - CCM,Pacífico
8,"Avenida del Mediterráneo, 30",Bank,40.407171051867664,-3.6735766912858754,Banco Santander,Pacífico
9,del Mediterráneo 19,Bank,40.40740186276091,-3.674776554107666,Cajero Bankinter,Pacífico
10,Avenida de la Ciudad de Barcelona 148–150,Bank,40.403239538872626,-3.6778407777332167,Caja España - Duero (Banco CEISS),Pacífico
11,"Sánchez Barcaíztegui, 28007 Madrid",Bank,40.4021567879954,-3.6762955619632423,Banco Santander,Pacífico
12,,Bank,40.4075,-3.673017,Banco Popular,Pacífico
13,"Avda.Ciudad de Barcelona, 23",Bank,40.4044280913235,-3.6809349060058594,Deutsche Bank Of. 0342,Pacífico
14,Av. Mediterráneo,Bank,40.40645022318986,-3.6806737960666376,bmn,Pacífico
15,"Granada, 53",Bank,40.403125,-3.675276,BBVA Oficina,Pacífico
16,AV del Mediterráneo 19,Bank,40.407401862760906,-3.674798011779785,Bankinter,Pacífico
17,Avenida Del Mediterráneo,Bank,40.40689468383789,-3.6739635467529297,BBVA,Pacífico
18,"Av Ciudad De Barcelona, 140",Bank,40.403614,-3.679275,banco sabadell atlantico ciudad de barcelona,Pacífico
19,Avda Mediterraneo 17,Bank,40.4071951,-3.6752133,Banesto,Pacífico
20,,Bank,40.406844,-3.673764,Catalunya caixa,Pacífico
21,Menendez Pelayo 71,Bank,40.410710824253364,-3.6765729049029914,Banco Santander,Pacífico
22,Plaza Niño Jesus 5,Bank,40.41107804693238,-3.675656318664551,Bankia oficina 1876,Pacífico
0,,Pharmacy,40.40567,-3.676354,Farmacia Marivela,Pacífico
1,,Pharmacy,40.4071419582545,-3.6771771215797138,Farmacia Cavanilles,Pacífico
2,Avda del Mediterráneo 22,Pharmacy,40.406944368014585,-3.674755096435547,Farmacia Trébol Mediterráneo,Pacífico
3,"Gutenberg, 20",Pharmacy,40.406568566432306,-3.6802053451538086,Farmacia Valdés,Pacífico
4,Sanchez Barcaiztegui 36,Pharmacy,40.40584310005158,-3.6728668212890625,Madrid Visión,Pacífico
5,"Gutenberg, 20",Pharmacy,40.406617584149004,-3.6804306507110596,Farmacia Galera Rastrojo,Pacífico
6,Abtao 42,Pharmacy,40.40525069426986,-3.6742997282183634,Farmacia Luis García Alonso,Pacífico
7,,Pharmacy,40.40404919544177,-3.6804013835549063,farmacia del pacifico,Pacífico
8,C/ Regalada,Pharmacy,40.404674,-3.674767,Juteco,Pacífico
9,Plaza Reyes Magos,Pharmacy,40.40867182124641,-3.6762955619632423,Farmacia,Pacífico
10,Av. Mediterraneo 35,Pharmacy,40.403105,-3.674111,Ortopedia Alcántara,Pacífico
0,,Food,40.40358759309471,-3.669367435265567,La espiga,Adelfas
1,"C. Pajaritos, 13",Food,40.40281988224854,-3.6717117544024824,Gangnam,Adelfas
2,Calle Pajaritos,Food,40.40334011015691,-3.670907276378758,Bar Los Pajaritos,Adelfas
3,Calle Doctor Esquerdo,Food,40.40278,-3.673746,Pollo Y Carbón,Adelfas
4,"Calle Mesejos, 14",Food,40.400375,-3.6695623,The Dogger Café,Adelfas
5,"Doctor Esquerdo, 170",Food,40.40251025957952,-3.6736666577403905,Telepizza,Adelfas
6,,Food,40.399725,-3.667442,Churroteka,Adelfas
7,Valderribas 23,Food,40.405341122160486,-3.677504335030711,Sidreria Astur II,Adelfas
8,"Ciudad de Barcelona, 105",Food,40.399464508473265,-3.6714450484076506,Femary,Adelfas
9,"C. Doctor Esquerdo, 140",Food,40.40502305698139,-3.671450147882401,Cerveceria Estrella Galicia,Adelfas
10,Avenida Ciudad de Barcelona 196,Food,40.40049555857917,-3.6734429801106048,Novell Training,Adelfas
11,Calle Cruz Del Sur,Food,40.406917572021484,-3.6690094470977783,Gran Cafe,Adelfas
12,,Food,40.39765521475445,-3.667852189000063,Cafetería Santander,Adelfas
13,Avenida Ciudad De Barcelona 198,Food,40.40027,-3.673496,Churreria La Mejor,Adelfas
14,Pl. de Conde Casal,Food,40.40697956673065,-3.6708928252990636,100 Montaditos,Adelfas
15,"C/ Melquiades Biencinto,4-6",Food,40.39791519585962,-3.6692710646319853,Burger King,Adelfas
16,"Av de Peña Prieta, 82",Food,40.40322270972992,-3.663089680862082,Taberna Búlgara,Adelfas
17,"Calle Avenida De La Albufera, 1",Food,40.398450652334255,-3.668956432600495,McDonald's,Adelfas
18,"Sanchez Barcaiztegui, 4",Food,40.402582,-3.675938,De Norte a Sur,Adelfas
19,"C. del Doctor Esquerdo, 178",Food,40.4020116770184,-3.674385568988622,Granier,Adelfas
20,"Avenida Del Mediterraneo, 32",Food,40.40697016178784,-3.6726888324035514,Cafe Bar Troy,Adelfas
21,C. Doctor Esquerdo,Food,40.40490719841267,-3.671719859212191,Paraiso del Desierto,Adelfas
22,"Calle Doctor Esquerdo, 173",Food,40.40708565562338,-3.6701588220296406,Rodilla,Adelfas
23,"C. Doctor Esquerdo, 140",Food,40.40495998117542,-3.671540576680082,New Bombay Palace,Adelfas
24,Av. del Mediterráneo 42,Food,40.40679706735527,-3.671417546718849,Restaurante Mediterráneo,Adelfas
25,"C. Juan de Urbieta, 24",Food,40.40513107580944,-3.676929007792,La Tasquita,Adelfas
26,,Food,40.405811743199486,-3.6708200651737926,Zen Central,Adelfas
27,,Food,40.406768521525706,-3.6694858567119173,El Obrador De Goya,Adelfas
28,Puente De Vallecas,Food,40.398652313113956,-3.6691297465693413,Burger King,Adelfas
29,,Food,40.404436,-3.675994,Horno San Miguel,Adelfas
30,"Avenida de Peña Prieta, 6",Food,40.39878246597126,-3.668285608291626,Chocolatería Pinilla,Adelfas
31,"C. Cavanilles, 43",Food,40.405196136188856,-3.67427691753023,Panadería Pastelería Los Canasteros,Adelfas
32,"Av. de la Albufera, 9",Food,40.39770412495976,-3.6678964574055914,Bar Santander-Camuy,Adelfas
33,"Av. del Mediterráneo, 49",Food,40.406538253280885,-3.6681740512324805,Oriente y Europa,Adelfas
34,Avda. de la Ciudad de Barcelona,Food,40.39869942226849,-3.6701158469408157,Uvepan,Adelfas
35,,Food,40.408405,-3.670346,Pastry Shop,Adelfas
36,Doctor Esquerdo 177,Food,40.406463,-3.668446,Madriz II,Adelfas
37,Avenida Peña Prieta 54,Food,40.4014653052022,-3.6651139671633786,Bar Plus Ultra,Adelfas
38,,Food,40.406118193830956,-3.6729160625168733,Bodega Bar Estebaranz,Adelfas
39,,Food,40.40227989671096,-3.6738338512955258,Ruta Las Hurdes,Adelfas
40,Cavanilles 52,Food,40.405184457717645,-3.674026781838279,Cafetería Heladería Nectar,Adelfas
41,,Food,40.404761,-3.677222,La Chula,Adelfas
42,"C. Ángel Ganivet, 28",Food,40.4085273038493,-3.6704395993375925,Restaurante La Parisiena,Adelfas
43,"Calle Monte Oliveti, 19",Food,40.39797561760422,-3.667129576206207,Callao24 by Jhosef Arias,Adelfas
44,C/ Caridad 10,Food,40.4020688,-3.6753281,La tapita,Adelfas
45,Av. Ciudad de Barcelona 192,Food,40.40083721199781,-3.674107744963062,Estrella Central,Adelfas
46,,Food,40.40023159068315,-3.6666984535531917,Mamma Donner Kebap,Adelfas
47,"Calle Valderribas, 30",Food,40.403995,-3.675582,TETERIMUNDI Pacífico,Adelfas
48,"C. Conde de Cartagena, 18",Food,40.407356660542426,-3.6737307956696896,VIPS Avenida del Mediterráneo,Adelfas
49,"Avda. Ciudad de Barcelona, 81",Food,40.40143436080232,-3.6746288152848914,Rotonda de Pacífico,Adelfas
0,"Calle Garibay, 6",Food & Drink Shop,40.403658385184805,-3.6710498037778176,Apetit'oh! Taller,Adelfas
1,Adelfas 38,Food & Drink Shop,40.40488106383507,-3.670555895532272,Mercadona,Adelfas
2,"C/ del Doctor Esquerdo, 136",Food & Drink Shop,40.40451825146872,-3.6693438255754978,Carrefour Express,Adelfas
3,Av. de la Ciudad de Barcelona,Food & Drink Shop,40.39946780359834,-3.6725737321219745,AhorraMas,Adelfas
4,Catalina Suarez 11,Food & Drink Shop,40.4026500495604,-3.671407642598687,Supermercado Gama,Adelfas
5,Calle Cavanilles,Food & Drink Shop,40.405258,-3.674327,La Semilla,Adelfas
6,Calle De Los Mesejo 22,Food & Drink Shop,40.401586626424496,-3.6692931574277847,Alimentación,Adelfas
7,"C/ Doctor Esquerdo, 142",Food & Drink Shop,40.40455025487673,-3.6719028509865215,la Sirena,Adelfas
8,"Avda. de la Albufera, 9",Food & Drink Shop,40.39785629947126,-3.6681478233964633,Carrefour Market,Adelfas
9,"Calle Cavanilles, 27",Food & Drink Shop,40.4058476,-3.6772945,Carrefour Express,Adelfas
10,"Av. Ciudad de Barcelona, 220",Food & Drink Shop,40.39881745632077,-3.670006229181634,la Sirena,Adelfas
11,Calle Juan Urbieta 21,Food & Drink Shop,40.405629252096276,-3.6733340305258393,Productos Latinos,Adelfas
12,"C/ Doctor Esquerdo, 217",Food & Drink Shop,40.402198,-3.674284,Super Bueno,Adelfas
13,Av. del Mediterráneo 47,Food & Drink Shop,40.405750885532164,-3.669004300289876,AhorraMas,Adelfas
14,Calle Peña Prieta,Food & Drink Shop,40.39999544620514,-3.6668479442596436,Para picar,Adelfas
15,"C. Sánchez Barcáiztegui, 41-43",Food & Drink Shop,40.4064809358823,-3.672843583639902,superSol,Adelfas
16,C/ Peña Prieta 58,Food & Drink Shop,40.40173409647844,-3.664836687159345,AhorraMas,Adelfas
17,,Food & Drink Shop,40.4007067558406,-3.6657428042460514,DIA % Market,Adelfas
18,Pza. Conde de Casal 2,Food & Drink Shop,40.40687389372598,-3.6712392728531573,Viena Azul,Adelfas
19,Av. Ciudad de Barcelona 222,Food & Drink Shop,40.39903308459162,-3.6699913734173717,DIA % Market,Adelfas
20,Granada 44,Food & Drink Shop,40.407492,-3.671562,bodegas ortega,Adelfas
21,C/ Valderribas,Food & Drink Shop,40.40522763266428,-3.677206837340434,AhorraMas,Adelfas
22,Abtao,Food & Drink Shop,40.40536742240845,-3.6749831562047954,Carnicería Jose Luis,Adelfas
23,Av/ Peña prieta,Food & Drink Shop,40.39942793770292,-3.667513132095337,Su fruta,Adelfas
24,"Avenida Mediterráneo, 35",Food & Drink Shop,40.407122689693296,-3.671947419979641,Aquí la Fruta,Adelfas
25,"Av. del Mediterráneo, 33",Food & Drink Shop,40.40711187532132,-3.6734479323700424,Caprabo,Adelfas
26,,Food & Drink Shop,40.40750127859992,-3.671531444240341,la carmencita,Adelfas
27,,Food & Drink Shop,40.405459,-3.674836,Bio Retiro,Adelfas
28,C/ Valderribas 30,Food & Drink Shop,40.40429642327305,-3.675518857611284,Mercado de Pacífico,Adelfas
29,Avda Mediterráneo 38,Food & Drink Shop,40.4069,-3.672215,En torno  al vino,Adelfas
30,"Doctor Esquerdo, 215",Food & Drink Shop,40.401676,-3.674876,Alimentación,Adelfas
31,"C/ Valderribas, 32",Food & Drink Shop,40.405200358674044,-3.6743195375950752,Moran,Adelfas
32,"Valderrivas, 32",Food & Drink Shop,40.40429137415102,-3.675181253002061,Carnes Morán,Adelfas
33,,Food & Drink Shop,40.404321,-3.675639,Polleria Mayte y Rafa,Adelfas
34,Valderribas,Food & Drink Shop,40.404338,-3.676241,La Gran Pescaderia,Adelfas
35,Abtao,Food & Drink Shop,40.404066163806746,-3.6750970617682897,Dia %,Adelfas
36,,Food & Drink Shop,40.402627,-3.675545,Frutas Rosi,Adelfas
37,"Sanchez Barcaiztegui, 12",Food & Drink Shop,40.403551603349406,-3.6750206531188545,Supermercado Condis,Adelfas
38,"C. Cavanilles, 22",Food & Drink Shop,40.40579265309423,-3.6756764983943593,alimentacion,Adelfas
39,,Food & Drink Shop,40.39885978139561,-3.6702538258962103,Dia,Adelfas
40,Valderribas,Food & Drink Shop,40.40384,-3.674594,Fruteria DHoy,Adelfas
41,C/ Sanchez Barcaiztegui 10,Food & Drink Shop,40.40309638734783,-3.6753880977630615,Condis,Adelfas
0,Plaza Del Conde De Casal,Clothing Store,40.40682,-3.6695426,Bianca,Adelfas
1,Avda. Albufera,Clothing Store,40.39778518676758,-3.6699399948120117,Lola Rey,Adelfas
2,"C. Cavanilles, 35",Clothing Store,40.4053726717652,-3.674268714015825,Desigual Cavanilles,Adelfas
3,"Avda. Ciudad de Barcelona, 107",Clothing Store,40.39893497832398,-3.670298393433783,La Boutique de Pecado,Adelfas
4,Avda Albufera 23,Clothing Store,40.39787202095843,-3.668698938659737,Marypaz Albufera,Adelfas
5,,Clothing Store,40.397818,-3.67066,Reparacion De Calzado Rapido,Adelfas
6,Cavanilles 43,Clothing Store,40.404740373484536,-3.6734627891512694,Beatriz,Adelfas
7,Sanchez Barcaiztegui,Clothing Store,40.405525,-3.671583,Patuquitos,Adelfas
8,Plza. Conde de Casal,Clothing Store,40.40705871582031,-3.6706719398498535,F&H,Adelfas
9,,Clothing Store,40.399231471808044,-3.6716106774502952,Daedo,Adelfas
10,,Clothing Store,40.402361,-3.674084,humana doctor ezquerdo 174,Adelfas
11,"Calle de Seco, 3",Clothing Store,40.39753206386929,-3.67177904843426,Dae Do Sport,Adelfas
0,Avenida Del Mediterráneo,Bus Stop,40.406757,-3.6684716,Parada 7433,Adelfas
1,Avda. Del Mediterraneo,Bus Stop,40.406496,-3.669132,Parada EMT 2603,Adelfas
2,,Bus Stop,40.407047,-3.670746,Parada EMT #2125,Adelfas
3,Plaza Conde de Casal,Bus Stop,40.406698,-3.671064,Parada Emt 2126,Adelfas
4,,Bus Stop,40.407221,-3.670036,Parada E.M.T. 1434,Adelfas
5,P. Conde De Casal,Bus Stop,40.40679170685171,-3.6705311356580426,Parada EMT 4218,Adelfas
0,Madrid,Metro Station,40.402805,-3.6725018,Madrid España,Adelfas
1,Av. Ciudad de Barcelona,Metro Station,40.40154621177326,-3.674683426303285,Metro Pacífico,Adelfas
2,C/ Doctor Esquerdo 173,Metro Station,40.406949787789664,-3.6702398388958084,Metro Conde de Casal,Adelfas
3,C/Cavanilles 58,Metro Station,40.40570007,-3.670633,Metro de Madrid S.A.,Adelfas
0,,Arts & Entertainment,40.40314475961148,-3.6688425408877916,Campo De Las Adelfas,Adelfas
1,Carlos y Guillermo Fernández Shaw 2,Arts & Entertainment,40.40437720275092,-3.668505819066063,Lowerside Studio,Adelfas
2,"Av de la Albufera, 1",Arts & Entertainment,40.39826771825629,-3.668886423110962,Codere apuestas,Adelfas
3,"Calle de Abtao, 10",Arts & Entertainment,40.404027765904054,-3.676300048828125,Codere apuestas,Adelfas
4,Arregui y Aruej 29,Arts & Entertainment,40.40187451471659,-3.6680502578233036,CSOA Seco,Adelfas
5,"Martínez. Corrochano, 12",Arts & Entertainment,40.402195649188066,-3.669055469081266,Chiquita Noir,Adelfas
6,,Arts & Entertainment,40.40198535177399,-3.669168210295849,C'an Rafel,Adelfas
7,,Arts & Entertainment,40.403137721052296,-3.66996166190196,St. James Park.,Adelfas
8,"C/Arregui y Aruej, 7",Arts & Entertainment,40.397303,-3.670389,New Life Studios,Adelfas
9,,Arts & Entertainment,40.399684859932854,-3.669456568815157,Rapsody Bohemian Bocanegra,Adelfas
10,C. Emilio Ortuño 20 bajo,Arts & Entertainment,40.39869,-3.666167,Grada Mágica,Adelfas
11,,Arts & Entertainment,40.40193350743254,-3.6764936639076815,Centro Cultural Daoiz y Velarde,Adelfas
12,,Arts & Entertainment,40.402425,-3.676185,Dirdam,Adelfas
13,,Arts & Entertainment,40.398579,-3.673173,Piscina Del Barrio,Adelfas
14,,Arts & Entertainment,40.400604,-3.6692636,Espacios Familiares los 100 Lenguajes,Adelfas
15,,Arts & Entertainment,40.405138,-3.667206,441 malabares,Adelfas
16,"C. Sánchez Barcaiztegui, 49",Arts & Entertainment,40.40432485482223,-3.6739338388682916,Nave de Motores Metro de Madrid,Adelfas
17,,Arts & Entertainment,40.404846,-3.673437,Rancho Jalisco,Adelfas
18,"C. de Cavanilles, 21",Arts & Entertainment,40.40608258572675,-3.6758599655783,Sala de Exposiciones de la Escuela de Fotografía Ultravioleta,Adelfas
19,"Calle del Doctor Esquerdo, 178, 28007 Madrid",Arts & Entertainment,40.40206015906609,-3.674745441073658,Villa Conchita,Adelfas
20,Calle Puerto Del Rey 9,Arts & Entertainment,40.40391159057617,-3.662933111190796,Catania,Adelfas
21,"Avenida Ciudad de Barcelona, 164, 28007 Madrid",Arts & Entertainment,40.401797337840314,-3.6761069297790523,Museo de la Policía Municipal,Adelfas
22,"Melquíades Biencinto, 10",Arts & Entertainment,40.39875528823321,-3.66843649426392,Parroquia De San Ramón Nonato,Adelfas
23,Ciudad De Barcelona,Arts & Entertainment,40.40132307947543,-3.6751020141899207,Centro Municipal De Mayores Perez Galdos,Adelfas
24,Valderribas 10,Arts & Entertainment,40.40329221033406,-3.6761568910643985,Salsalon,Adelfas
25,"Calle del Doctor Esquerdo, 176",Arts & Entertainment,40.40236107938474,-3.674014806747436,Codere apuestas,Adelfas
0,Calle Arregui Y Arruej,Park,40.40238802842264,-3.6680948234156356,Parque Martin Luther King,Adelfas
1,Avd del Mediterraneo,Park,40.40584607089013,-3.668183954718329,parque de Patrico,Adelfas
2,,Park,40.406143,-3.6699986,Wc Público Conde De Casal,Adelfas
3,Hermanos Ruiz 7,Park,40.39970022642318,-3.673918399231054,parque la red,Adelfas
4,Federico Moreno Torroba 1,Park,40.405786421974845,-3.668213665187533,Parque Del Lote,Adelfas
0,,Athletics & Sports,40.400295025176526,-3.670797173931382,Body Factory,Adelfas
1,Calle Luis Mitjans,Athletics & Sports,40.40352545522929,-3.6685800957454324,Instalacion Deportiva Municipal Adelfas,Adelfas
